id,timestamp,grade,event_key,error_category
4f77ac213cf0ae0db5b72807a24c91d2,Sep_16_2020_01:40:25.ml,0,compile,Type error
8c6e0dcaf51e4e39bf632c8c17119f38,Sep_10_2020_18:06:46.ml,0,compile,Type error
8c6e0dcaf51e4e39bf632c8c17119f38,Sep_10_2020_18:09:23.ml,0,compile,Type error
8c6e0dcaf51e4e39bf632c8c17119f38,Sep_10_2020_18:09:01.ml,0,compile,Type error
8c6e0dcaf51e4e39bf632c8c17119f38,Sep_10_2020_18:06:17.ml,0,compile,Type error
8c6e0dcaf51e4e39bf632c8c17119f38,Sep_10_2020_18:15:22.ml,0,compile,Type error
8c6e0dcaf51e4e39bf632c8c17119f38,Sep_10_2020_18:06:01.ml,0,compile,Type error
8c6e0dcaf51e4e39bf632c8c17119f38,Sep_10_2020_18:05:38.ml,0,compile,Type error
8c6e0dcaf51e4e39bf632c8c17119f38,Sep_10_2020_18:06:32.ml,0,compile,Type error
8c6e0dcaf51e4e39bf632c8c17119f38,Sep_10_2020_18:06:26.ml,0,compile,Type error
8c6e0dcaf51e4e39bf632c8c17119f38,Sep_10_2020_18:07:04.ml,0,compile,Type error
bd477a95c707ee5cd0cf12efcfa0529b,Sep_14_2020_23:37:04.ml,0,compile,Type error
bd477a95c707ee5cd0cf12efcfa0529b,Sep_15_2020_17:40:46.ml,0,compile,Type error
bd477a95c707ee5cd0cf12efcfa0529b,Sep_15_2020_03:44:55.ml,0,compile,Type error
bd477a95c707ee5cd0cf12efcfa0529b,Sep_15_2020_17:43:34.ml,0,compile,Type error
bd477a95c707ee5cd0cf12efcfa0529b,Sep_15_2020_17:22:54.ml,0,compile,Type error
bd477a95c707ee5cd0cf12efcfa0529b,Sep_14_2020_23:28:36.ml,0,compile,Type error
bd477a95c707ee5cd0cf12efcfa0529b,Sep_14_2020_23:28:44.ml,0,compile,Type error
bd477a95c707ee5cd0cf12efcfa0529b,Sep_15_2020_17:46:06.ml,0,compile,Type error
bd477a95c707ee5cd0cf12efcfa0529b,Sep_14_2020_23:55:26.ml,0,compile,Type error
bd477a95c707ee5cd0cf12efcfa0529b,Sep_14_2020_23:22:32.ml,0,compile,Type error
bd477a95c707ee5cd0cf12efcfa0529b,Sep_15_2020_18:52:14.ml,0,compile,Type error
bd477a95c707ee5cd0cf12efcfa0529b,Sep_15_2020_18:01:20.ml,0,compile,Type error
bd477a95c707ee5cd0cf12efcfa0529b,Sep_15_2020_17:43:29.ml,0,compile,Type error
bd477a95c707ee5cd0cf12efcfa0529b,Sep_15_2020_00:46:59.ml,0,compile,Type error
